distance_km,road_class,base_speed_kph,congestion_scenario,travel_cost
1.5364238782789652,residential,20,Clear_Night,3.3028285824653136
4.492045510753487,primary,50,Dry_OffPeak,5.3697694966800755
0.1637094252026066,residential,20,Clear_Night,0.6680081599109633
0.5189918011868936,secondary,40,Dry_OffPeak,1.1766088619920296
1.118642650215534,secondary,40,Morning_Rush,4.1852094318922655
0.2300077989817166,secondary,40,Morning_Rush,0.6712740845726501
0.9890336319400069,motorway,80,Evening_Rush,1.9484523133476481
2.956903648751492,primary,50,Evening_Rush,9.388691004463652
2.16498029790324,motorway,80,Morning_Rush,3.0314760443062596
4.474091384277177,secondary,40,Morning_Rush,15.663849155804202
4.1054734525183605,secondary,40,Morning_Rush,13.580963696154809
1.7749050233195924,tertiary,30,Morning_Rush,8.98070174683272
1.3711748238133334,primary,50,Evening_Rush,4.116259416440923
1.960492800019608,primary,50,Dry_OffPeak,2.278641289145693
2.9924452183225583,secondary,40,Clear_Night,3.283051422291928
1.4135118400320938,residential,20,Evening_Rush,10.773404339508058
3.158329648460757,tertiary,30,Dry_OffPeak,7.22629672457881
2.1061170957370785,secondary,40,Evening_Rush,8.590004548823925
2.8050311861747033,secondary,40,Evening_Rush,10.319940648022211
2.237019992763052,motorway,80,Clear_Night,1.9438971559319231
1.5428822217553968,residential,20,Clear_Night,4.180214242269525
4.747421204114568,secondary,40,Morning_Rush,16.26611816927994
3.8416683913828282,primary,50,Morning_Rush,10.72568353702854
0.7865545612556175,secondary,40,Dry_OffPeak,1.1738542101149967
4.355493081899772,motorway,80,Evening_Rush,9.28224347148333
2.488412871422617,residential,20,Morning_Rush,16.85153273721922
4.483305911781048,primary,50,Dry_OffPeak,5.438371338047548
4.019290754141845,secondary,40,Clear_Night,4.6518907725730925
2.183546171899244,primary,50,Evening_Rush,6.2394478944785
0.21009961076857525,tertiary,30,Dry_OffPeak,1.2968545235591455
1.416519060986236,tertiary,30,Evening_Rush,6.893272485487461
2.7540076518382484,secondary,40,Morning_Rush,9.589378073837066
3.2040432771481218,secondary,40,Morning_Rush,10.357669063608885
1.3636496586226914,tertiary,30,Evening_Rush,6.931350009140758
0.7828447629568382,motorway,80,Evening_Rush,1.695334816339218
4.191158160316566,primary,50,Dry_OffPeak,4.699496200578934
4.923570685447405,primary,50,Dry_OffPeak,6.1430055628311475
2.6758818932831607,residential,20,Evening_Rush,20.76426233085342
0.9412285006566872,primary,50,Morning_Rush,3.0618236667719017
1.434305899944908,tertiary,30,Dry_OffPeak,3.4133161652259054
0.190114315082587,secondary,40,Monsoon_Rain,0.620816513579637
4.580064152146445,primary,50,Dry_OffPeak,5.5267701263329165
0.6769803061616916,primary,50,Clear_Night,0.7232827845041171
2.9249307300198426,primary,50,Clear_Night,3.0556732189929283
1.4428705813673095,secondary,40,Morning_Rush,4.983656304214924
2.815472212327388,primary,50,Evening_Rush,8.860357686198586
3.291959902924135,motorway,80,Dry_OffPeak,2.3716073372750532
4.165734838165288,tertiary,30,Dry_OffPeak,8.377565623119382
1.1114642316269558,residential,20,Dry_OffPeak,3.8535687722949206
0.15387956042655435,primary,50,Evening_Rush,0.7385375250155913
0.7707395873371556,primary,50,Clear_Night,1.020412259621017
4.510091345055715,motorway,80,Monsoon_Rain,10.43693365602959
4.382061380056324,secondary,40,Dry_OffPeak,6.511568558932073
3.027324200634511,tertiary,30,Monsoon_Rain,18.29147602123888
3.042532616124902,motorway,80,Dry_OffPeak,1.8478299907593785
3.358679705276652,primary,50,Evening_Rush,10.986603742989937
0.9593192652549031,tertiary,30,Dry_OffPeak,0.8054543575725179
4.580618535032303,secondary,40,Clear_Night,5.461882885104593
2.1519755719711586,motorway,80,Evening_Rush,4.652710756203869
1.9773787884225378,secondary,40,Evening_Rush,7.166230101396161
2.642696755885904,primary,50,Morning_Rush,7.453755013291835
0.33013323719776977,primary,50,Evening_Rush,0.757709121425431
0.9147885069047892,tertiary,30,Morning_Rush,4.060505825686483
3.7163647204892154,tertiary,30,Evening_Rush,19.7034729307997
0.5057134728331197,secondary,40,Dry_OffPeak,0.8377929796037397
3.0554453363853025,residential,20,Morning_Rush,20.26883047390484
1.3022106374384728,secondary,40,Morning_Rush,4.102056483270092
2.007548508805685,tertiary,30,Dry_OffPeak,4.405231311566874
1.5145993101764295,secondary,40,Evening_Rush,6.086514396965273
1.842796310678251,tertiary,30,Dry_OffPeak,4.384846850366216
3.6233249354028034,residential,20,Clear_Night,9.369038882572047
1.5558964065535579,motorway,80,Morning_Rush,2.54702324924617
2.8753827374547964,residential,20,Evening_Rush,23.429280474175208
2.4326469707755884,tertiary,30,Dry_OffPeak,4.875085809491941
3.3519887102769763,tertiary,30,Dry_OffPeak,6.318910006790342
4.6904657226913145,primary,50,Monsoon_Rain,16.6322206553245
3.6896032763302267,tertiary,30,Dry_OffPeak,6.476516510544686
1.1532078550947082,tertiary,30,Evening_Rush,6.6394884497921955
0.2527973618002949,primary,50,Evening_Rush,1.4266325644344655
1.3850938170691431,residential,20,Morning_Rush,9.150944362251758
3.015881860431249,motorway,80,Monsoon_Rain,6.694580470617549
0.3519864860728268,motorway,80,Evening_Rush,0.7246166654870433
2.5321946112860583,secondary,40,Morning_Rush,8.351930188080054
3.0245299596927575,secondary,40,Morning_Rush,9.73258754843155
1.7377950650031082,secondary,40,Evening_Rush,6.693257712001357
3.877469798354528,motorway,80,Morning_Rush,6.5602036303778615
0.6223314403554818,residential,20,Evening_Rush,4.698820738377249
0.468175130505463,motorway,80,Dry_OffPeak,0.44021777291948316
3.6681249053976566,motorway,80,Dry_OffPeak,3.3229015424586397
2.527907449410373,motorway,80,Dry_OffPeak,1.774693499181089
3.4731717424959068,secondary,40,Clear_Night,4.235983290483634
2.230653959158357,residential,20,Clear_Night,5.644317711478031
1.3073699628716235,secondary,40,Evening_Rush,5.320400025804431
4.113601356603579,tertiary,30,Evening_Rush,21.144957644559476
4.017137806947998,motorway,80,Evening_Rush,7.871969572794211
3.5040127071866913,secondary,40,Morning_Rush,12.307859767861704
1.4335111724268175,secondary,40,Evening_Rush,5.1393530374602765
2.992130267658527,secondary,40,Morning_Rush,10.828265027740521
1.8687720950061315,motorway,80,Evening_Rush,4.216741147347601
0.5487521593005074,secondary,40,Dry_OffPeak,0.5340161367729634
4.59483651976499,secondary,40,Monsoon_Rain,20.75423234628172
0.7704112915029109,tertiary,30,Evening_Rush,4.26305001848355
4.756163033721932,secondary,40,Dry_OffPeak,6.915998888051396
2.2854282874939833,motorway,80,Morning_Rush,4.135009334202358
1.0071513513092363,secondary,40,Morning_Rush,3.539974412533731
2.755314642153955,primary,50,Clear_Night,2.057934785412277
4.3774345957944005,tertiary,30,Morning_Rush,20.319863667045666
3.68790194340685,secondary,40,Dry_OffPeak,5.091795948601861
4.052149624521104,primary,50,Clear_Night,4.265744780205079
3.3280384968825154,residential,20,Monsoon_Rain,29.683862041889086
3.4921551661374775,secondary,40,Morning_Rush,11.983421149709839
4.261058692670065,motorway,80,Evening_Rush,8.857976016085255
1.3233732434100114,secondary,40,Evening_Rush,5.359708307910584
2.4981823218513886,primary,50,Dry_OffPeak,2.566029218391848
1.1839262649160511,tertiary,30,Morning_Rush,5.040094190294202
4.93957323918357,tertiary,30,Evening_Rush,25.446059728305073
4.725890764464405,residential,20,Monsoon_Rain,42.69087451352232
0.29319137570567894,secondary,40,Dry_OffPeak,0.5831069895316257
3.5573183453268737,secondary,40,Evening_Rush,13.53630062490966
4.633716755336763,tertiary,30,Monsoon_Rain,27.335416737774832
0.9848191911239343,motorway,80,Evening_Rush,2.0330307847260056
2.8829316297078846,secondary,40,Monsoon_Rain,12.900448307369416
4.585892658181405,secondary,40,Dry_OffPeak,7.741725342251202
0.2663352950704143,motorway,80,Monsoon_Rain,0.6138958765336637
3.517359309509516,secondary,40,Evening_Rush,14.443402438167224
1.5570101361254989,tertiary,30,Clear_Night,2.0230627785590625
4.629541357344999,tertiary,30,Monsoon_Rain,27.14796296824531
4.858185401310302,motorway,80,Morning_Rush,7.932335764250056
4.726905796655826,motorway,80,Morning_Rush,8.629564411812687
2.423649661621573,primary,50,Morning_Rush,7.391713701952954
4.324008989847636,tertiary,30,Clear_Night,6.605542602175165
4.238292052821845,motorway,80,Morning_Rush,7.126827379213859
1.6635923188919528,tertiary,30,Evening_Rush,8.183087694153155
4.161685823338319,motorway,80,Clear_Night,1.7723555551556367
0.28133741010591384,secondary,40,Dry_OffPeak,0.7093707942695227
3.0217224045620603,primary,50,Clear_Night,2.9900616295644435
1.2270433027097452,tertiary,30,Morning_Rush,5.648594385534377
0.6907777403086662,primary,50,Evening_Rush,1.5952039348976865
0.4770706879831249,secondary,40,Evening_Rush,2.5165583558656515
3.5118150018028853,primary,50,Monsoon_Rain,12.441191311270597
1.7653873224635244,tertiary,30,Morning_Rush,8.334232253258802
3.6513571804909315,tertiary,30,Dry_OffPeak,6.720889798883973
0.4202460699148176,motorway,80,Monsoon_Rain,0.8693435814603246
1.644922655369991,tertiary,30,Evening_Rush,8.670147590419386
2.743507332639153,secondary,40,Morning_Rush,9.5959303848264
3.974543507710922,motorway,80,Evening_Rush,7.812219257330948
1.6618872643671427,secondary,40,Monsoon_Rain,7.676301686471652
3.166867744541345,primary,50,Evening_Rush,9.428419180555812
4.441290966357317,tertiary,30,Dry_OffPeak,8.961530974890499
3.1177296220932926,tertiary,30,Evening_Rush,16.257697108277235
1.2415014262928057,motorway,80,Clear_Night,0.8375699294537078
0.2195638296270363,secondary,40,Dry_OffPeak,0.3582838313682271
4.363484482114556,tertiary,30,Morning_Rush,19.5627435081616
0.20422011316689698,residential,20,Dry_OffPeak,0.1
4.386038196152577,secondary,40,Clear_Night,4.377538561029271
2.691791956733339,residential,20,Clear_Night,6.787314500098134
4.701431722713191,secondary,40,Evening_Rush,18.666646722475523
4.014037855290961,primary,50,Evening_Rush,12.861218224996648
4.989877141613354,tertiary,30,Monsoon_Rain,30.061978834664703
1.8184878957133799,secondary,40,Dry_OffPeak,1.8744841564828252
3.8592226157625222,secondary,40,Morning_Rush,12.903633827666594
2.069461476685287,secondary,40,Monsoon_Rain,9.380742812121035
2.4513905394891538,tertiary,30,Dry_OffPeak,4.956988280095025
3.1747767697700136,tertiary,30,Evening_Rush,16.419739917543264
4.38101785951306,secondary,40,Evening_Rush,17.233536533264235
4.922008999076546,primary,50,Clear_Night,4.729789322187583
3.8645397279361395,secondary,40,Evening_Rush,15.12001312517149
2.1470572326199355,secondary,40,Evening_Rush,8.11789707408494
2.164649311157644,primary,50,Clear_Night,2.4708677331599738
3.714153277785569,tertiary,30,Clear_Night,5.7703366009847565
1.2700080142646817,secondary,40,Clear_Night,0.9917499839093675
0.6413231543438338,primary,50,Dry_OffPeak,0.46118818008510903
1.8376485724398053,motorway,80,Morning_Rush,3.0305573109138715
1.5074710591050007,primary,50,Morning_Rush,4.558221238477341
1.5519097902343517,residential,20,Dry_OffPeak,4.638822171329138
1.2446779801445589,primary,50,Monsoon_Rain,4.406381440934152
0.30625662921817326,primary,50,Dry_OffPeak,0.1
0.1875822801937277,secondary,40,Clear_Night,0.5392917721643038
4.939839709706555,primary,50,Dry_OffPeak,5.667026790038512
2.1960883553057258,motorway,80,Morning_Rush,3.7482412693258422
1.9832005710824405,primary,50,Morning_Rush,6.065706806940282
3.4302716851960424,secondary,40,Dry_OffPeak,5.348912860213785
1.1694440505388146,secondary,40,Clear_Night,0.7520312415605078
4.754809801356104,primary,50,Evening_Rush,14.127202485690054
3.9530905706362054,secondary,40,Monsoon_Rain,17.76318338781522
0.5381139113300717,residential,20,Dry_OffPeak,1.1292454880402931
2.146145801346149,primary,50,Dry_OffPeak,2.834793660668578
4.407679707054607,primary,50,Morning_Rush,12.182101217456708
4.72918690922791,primary,50,Evening_Rush,14.821217064400624
2.3902674051243618,secondary,40,Dry_OffPeak,3.302703835029601
3.105715807132468,tertiary,30,Monsoon_Rain,19.33084830490949
0.9184663358511687,primary,50,Morning_Rush,3.6720045781534094
4.956726268071185,tertiary,30,Morning_Rush,22.689506943624767
1.2351913367788727,motorway,80,Morning_Rush,2.271920755309556
4.719385693262116,secondary,40,Monsoon_Rain,21.276202556905247
3.2832685800626056,tertiary,30,Evening_Rush,16.969121870949124
3.07791029490641,primary,50,Clear_Night,2.6219656960170354
2.6121737039808925,secondary,40,Dry_OffPeak,3.4842733609791474
1.2302820774170178,primary,50,Morning_Rush,2.9413396274607595
0.9649873568269905,tertiary,30,Dry_OffPeak,2.0920707238736393
1.1803824244438594,motorway,80,Evening_Rush,2.0938759363840718
1.0135474845068473,tertiary,30,Evening_Rush,4.239129779379394
3.9199639204770915,primary,50,Evening_Rush,12.408230720127856
1.8156137699169776,tertiary,30,Monsoon_Rain,10.878378106516205
0.38342911516064226,primary,50,Dry_OffPeak,0.9987841387532291
4.848602887689975,tertiary,30,Evening_Rush,25.361983974824277
4.430550836320786,primary,50,Evening_Rush,13.231849170796734
4.645986187656543,residential,20,Dry_OffPeak,13.046087906677638
4.975048330967533,motorway,80,Evening_Rush,9.413555291651512
0.9520867211754878,primary,50,Clear_Night,0.6639602840510073
2.041585892623028,secondary,40,Evening_Rush,8.339448661629877
3.815368530950048,motorway,80,Morning_Rush,6.577962342973002
3.5105010284635823,primary,50,Dry_OffPeak,4.666076633395702
0.8540899410652898,residential,20,Evening_Rush,6.131968318028207
4.097582312454027,residential,20,Morning_Rush,28.659423709684965
1.1997588019996375,primary,50,Dry_OffPeak,1.728106223771933
1.1967063126308533,residential,20,Clear_Night,2.0648015057415696
2.7311746721777266,secondary,40,Morning_Rush,9.951599755517464
3.005405680724346,primary,50,Morning_Rush,8.332303075505736
2.942422418405275,tertiary,30,Evening_Rush,15.457414377254834
0.5482855032489989,secondary,40,Monsoon_Rain,2.121326319649126
4.399558226888864,residential,20,Morning_Rush,30.86705057070195
1.4014402086846598,primary,50,Evening_Rush,3.8981525194005906
0.7346231142857405,secondary,40,Morning_Rush,2.8672865516353827
4.454865591357988,motorway,80,Evening_Rush,9.015230893511546
4.782692341325792,motorway,80,Dry_OffPeak,3.1973522847254547
4.324425324600708,motorway,80,Dry_OffPeak,4.03666843321956
4.0666287661519025,residential,20,Morning_Rush,28.152349878535134
3.3106857051312066,tertiary,30,Clear_Night,5.558654172318341
2.7992011159847827,tertiary,30,Evening_Rush,13.944997484986569
0.5262351235659097,secondary,40,Evening_Rush,2.899408983110474
2.101420744046424,primary,50,Dry_OffPeak,2.031882116765673
1.9261737333603388,primary,50,Morning_Rush,5.7261940771809074
1.3727935404255986,primary,50,Evening_Rush,3.8852071589551898
3.6447585570740664,primary,50,Evening_Rush,11.124051176932012
2.5297911018859773,tertiary,30,Dry_OffPeak,5.375083821326133
0.4971264579474749,secondary,40,Dry_OffPeak,1.1567107723912753
1.1788976895540757,motorway,80,Evening_Rush,1.7903367949848068
3.44796794193202,motorway,80,Morning_Rush,6.383933567455531
0.4730412115024709,motorway,80,Dry_OffPeak,0.7727731066801309
4.270913878838966,secondary,40,Dry_OffPeak,6.031189454720493
2.5262179823684745,residential,20,Evening_Rush,20.343959299910548
2.4548742289005756,secondary,40,Evening_Rush,8.991266441413032
3.0027981448316363,tertiary,30,Monsoon_Rain,17.766879835878772
4.1409367330332305,secondary,40,Evening_Rush,16.341254308466393
1.8042651187207461,primary,50,Monsoon_Rain,6.153927913513644
3.422279147539412,motorway,80,Dry_OffPeak,2.6722369949262954
2.8720866235793765,tertiary,30,Evening_Rush,15.031280874134076
1.4084385238301647,tertiary,30,Clear_Night,2.1786719301591755
4.405286933140274,primary,50,Evening_Rush,14.077455446833879
4.007387505873948,secondary,40,Morning_Rush,13.734142578202063
3.3264139898262854,secondary,40,Dry_OffPeak,5.08223741226495
4.267850472561785,secondary,40,Evening_Rush,17.103205593986125
4.349741584703032,residential,20,Evening_Rush,34.24425884469399
3.5709785859036707,secondary,40,Clear_Night,4.599581219410089
4.201365308981993,secondary,40,Morning_Rush,14.035038475101162
3.51761016217949,motorway,80,Dry_OffPeak,2.848124651835146
3.4326897816254722,motorway,80,Morning_Rush,5.569990356916136
3.1311957532544032,primary,50,Evening_Rush,9.256764758242527
3.7883115338324425,motorway,80,Dry_OffPeak,2.8125511118603446
0.8771650159360612,tertiary,30,Monsoon_Rain,4.901272020955732
4.416266720074749,tertiary,30,Dry_OffPeak,9.14878052768549
4.372033285951637,motorway,80,Evening_Rush,8.851279091483821
0.24331168686933982,tertiary,30,Evening_Rush,0.5041702771479902
4.146502077767337,primary,50,Dry_OffPeak,4.644481477490049
0.7314623506198815,primary,50,Dry_OffPeak,0.29384015197665825
1.7420823858697956,primary,50,Evening_Rush,5.250245333276606
3.7431904558288784,primary,50,Evening_Rush,11.86082449013363
0.8877234906367102,primary,50,Dry_OffPeak,0.9683529494926969
4.108038418183405,secondary,40,Morning_Rush,13.936828846465891
4.177457471992935,secondary,40,Clear_Night,5.533019577116778
2.5865918954280978,residential,20,Dry_OffPeak,6.837832817245777
0.13129077141248455,motorway,80,Morning_Rush,0.7212253380938258
1.5064868525570727,motorway,80,Clear_Night,0.6861767942720494
3.122941900041137,motorway,80,Evening_Rush,6.058493101035102
4.907812272334375,secondary,40,Evening_Rush,18.92952252701602
3.195886282381675,motorway,80,Monsoon_Rain,7.807899377574417
1.3730375472143832,tertiary,30,Evening_Rush,6.647403846792689
3.206627945188096,secondary,40,Monsoon_Rain,14.434520301235207
2.7459283606076923,secondary,40,Morning_Rush,9.684428304840537
3.921242436240604,secondary,40,Morning_Rush,12.883885297876015
0.6242051302520962,primary,50,Monsoon_Rain,1.8791792007290846
3.8290367222599375,primary,50,Morning_Rush,10.508869940038135
2.752206235512941,primary,50,Clear_Night,2.2874519722186735
4.818660818909073,secondary,40,Evening_Rush,18.466540485257728
1.775173613589562,primary,50,Monsoon_Rain,6.250679943691847
3.199847276356346,motorway,80,Evening_Rush,6.499534721553345
4.666937716999086,residential,20,Morning_Rush,32.064783136542424
0.6022976671543284,motorway,80,Evening_Rush,1.6058509287401193
4.692419587458611,tertiary,30,Monsoon_Rain,27.755414411687923
3.470640039273986,tertiary,30,Clear_Night,5.052255158648997
0.43240158961534236,primary,50,Evening_Rush,2.1196311218883217
1.5747214780393999,motorway,80,Dry_OffPeak,0.9178578574633453
3.57004323436188,motorway,80,Morning_Rush,5.633959776445379
0.4300179471969814,secondary,40,Morning_Rush,0.7867403411208533
2.9526352548637393,secondary,40,Dry_OffPeak,4.858994263819184
1.7948269790694882,tertiary,30,Dry_OffPeak,3.4531321522749527
3.142486037060638,residential,20,Morning_Rush,21.581669761691842
0.324135965681313,secondary,40,Clear_Night,0.32528247418291967
4.370530350146644,primary,50,Dry_OffPeak,5.649813574043885
4.870095948969245,primary,50,Evening_Rush,15.122887427193676
4.847501490899888,tertiary,30,Dry_OffPeak,10.632624493332827
3.7732939755403314,primary,50,Morning_Rush,10.467795602113005
0.7374225766400967,motorway,80,Monsoon_Rain,2.083914704223546
3.815489660052211,tertiary,30,Dry_OffPeak,7.953075263266184
0.22047589064812742,secondary,40,Dry_OffPeak,0.316134907868976
0.20840540249208656,residential,20,Morning_Rush,1.2032088827872118
1.6856900738327523,secondary,40,Evening_Rush,6.706976859374357
2.4943516329828626,motorway,80,Monsoon_Rain,5.81633066669435
3.874996347258187,residential,20,Monsoon_Rain,34.645932706073076
3.4481473453718756,primary,50,Evening_Rush,10.824755263940514
2.284923261246067,primary,50,Dry_OffPeak,3.2363899047991187
1.440770664780163,secondary,40,Clear_Night,2.5569038933640673
4.985910050772785,motorway,80,Dry_OffPeak,4.0811802662193575
2.188288380956268,secondary,40,Clear_Night,3.371049931699634
2.31179641921541,motorway,80,Evening_Rush,4.256253332987468
0.901756723839179,secondary,40,Evening_Rush,3.797604123796516
3.9945667888746543,primary,50,Clear_Night,4.370191920752178
3.4990429063292945,tertiary,30,Evening_Rush,17.836489779723532
1.181771102664926,tertiary,30,Dry_OffPeak,2.1693061605118484
0.5036671235176292,primary,50,Morning_Rush,2.085283165642757
3.4344465801660946,primary,50,Evening_Rush,10.325433787803439
3.307104949977563,primary,50,Morning_Rush,8.591157648875788
1.438971682291226,primary,50,Morning_Rush,4.5827544725795875
4.7592314550270105,tertiary,30,Clear_Night,8.093475618035393
0.8401836697264111,tertiary,30,Morning_Rush,4.037692978334999
2.2184405251087496,primary,50,Evening_Rush,6.903250136480968
4.723718008821234,primary,50,Monsoon_Rain,16.82997502951445
2.1566638529379993,motorway,80,Morning_Rush,3.833024695841669
3.2287771435540193,secondary,40,Morning_Rush,11.771203928221986
2.048212550017692,motorway,80,Evening_Rush,4.08944092299133
1.4436544915084832,residential,20,Monsoon_Rain,13.859674130475135
4.921490475003158,tertiary,30,Dry_OffPeak,9.483804155750224
2.105736630943711,primary,50,Morning_Rush,5.803960799673334
4.481086098027759,secondary,40,Evening_Rush,17.327012315242694
1.2267775688663225,residential,20,Morning_Rush,8.030708607912693
1.1442130497229084,secondary,40,Clear_Night,1.311822166463628
0.2525570061341057,primary,50,Morning_Rush,0.8639890575943074
3.293167444341837,primary,50,Dry_OffPeak,4.161493005191017
1.9057790842464297,tertiary,30,Morning_Rush,9.634764659111399
4.335355424214222,secondary,40,Morning_Rush,15.142763201428487
2.4187285427886303,secondary,40,Evening_Rush,9.893096038347505
4.844147796782137,tertiary,30,Morning_Rush,22.309517563717417
1.0090750269452937,tertiary,30,Dry_OffPeak,2.6893722940716254
4.356253522982493,residential,20,Dry_OffPeak,14.028140283182706
3.9053245786795348,motorway,80,Evening_Rush,7.827816980815473
3.877517038755855,secondary,40,Dry_OffPeak,5.41921195195315
4.23943781777275,tertiary,30,Morning_Rush,19.28189195264378
3.8290175556206947,tertiary,30,Dry_OffPeak,7.7708088325234534
3.1684795759939357,secondary,40,Evening_Rush,12.539669560476607
0.7430999006436991,primary,50,Morning_Rush,2.330325779530358
0.25937827950713443,tertiary,30,Dry_OffPeak,0.7028356315062853
4.612154454296865,tertiary,30,Dry_OffPeak,9.227102875096106
3.1215865411516166,motorway,80,Evening_Rush,5.832614378764801
4.003032725783264,secondary,40,Morning_Rush,13.970918208457952
2.4594595224114957,primary,50,Evening_Rush,8.41550865291613
0.674810125915733,primary,50,Evening_Rush,2.513379035028189
0.7134103817924972,motorway,80,Monsoon_Rain,1.8190549388875983
3.45926990742196,secondary,40,Dry_OffPeak,5.6007316306620405
2.2084988850073675,secondary,40,Monsoon_Rain,9.789819370972811
1.08257116083165,secondary,40,Clear_Night,1.0957793345646518
2.508813279033041,secondary,40,Dry_OffPeak,3.4641058768031683
0.4146237916681571,tertiary,30,Evening_Rush,2.1059290675666418
2.9516598693805545,primary,50,Dry_OffPeak,3.3731894845730337
1.4180676817319788,motorway,80,Dry_OffPeak,1.5468606575598398
4.008039593122222,tertiary,30,Dry_OffPeak,7.8259498191715675
1.6207735987255116,primary,50,Morning_Rush,4.152246445992445
2.330578730500826,residential,20,Morning_Rush,16.85802411198795
0.15694064554969311,tertiary,30,Evening_Rush,0.6355412644258667
0.45498975019333854,secondary,40,Evening_Rush,1.8358714086541605
2.0232184263927557,residential,20,Evening_Rush,15.96163285576086
2.4517002901139056,motorway,80,Dry_OffPeak,1.3840979700171032
3.0401006857845885,primary,50,Monsoon_Rain,11.438555976625747
1.529146635675586,secondary,40,Dry_OffPeak,2.5485675696778705
3.5054112420200587,primary,50,Clear_Night,3.988548397091569
4.314599746227103,residential,20,Clear_Night,10.083350616057807
3.9212698455774144,motorway,80,Morning_Rush,6.803840800611503
0.29413224420695006,secondary,40,Clear_Night,0.3687009950460182
2.454484041563362,secondary,40,Clear_Night,3.0509362476160433
0.6141578742490569,secondary,40,Dry_OffPeak,0.33939091194272086
1.2860205777263847,primary,50,Dry_OffPeak,1.5875592447485505
4.934646707009017,primary,50,Morning_Rush,13.04903934677539
0.7982281602174148,tertiary,30,Evening_Rush,4.294120061609326
2.544551951911645,primary,50,Evening_Rush,7.087542440156924
3.128963098158784,tertiary,30,Dry_OffPeak,5.517291462601333
3.5420783556661095,secondary,40,Dry_OffPeak,5.640537020075163
2.8422785490858793,tertiary,30,Monsoon_Rain,16.834935912437363
0.14787715235399995,tertiary,30,Clear_Night,0.1
1.6996604103955604,primary,50,Evening_Rush,5.811278728864368
2.636787052585086,secondary,40,Dry_OffPeak,4.086231065808995
0.5305458458096834,tertiary,30,Monsoon_Rain,3.532111153071614
1.818071962924986,secondary,40,Dry_OffPeak,2.6606111154591465
0.26269523307769616,residential,20,Morning_Rush,2.884448585796105
0.48503463605960173,secondary,40,Evening_Rush,1.649829536408529
2.044924053387821,motorway,80,Morning_Rush,4.225292211837946
0.7503071948109957,primary,50,Dry_OffPeak,0.8758222177332298
2.880950156481635,residential,20,Morning_Rush,19.216751921758185
3.4783783487726025,primary,50,Evening_Rush,11.045679946469765
4.022874825634506,tertiary,30,Clear_Night,6.562504745597276
1.0807361967995697,tertiary,30,Clear_Night,1.3086491891836196
0.9206646530694419,primary,50,Morning_Rush,2.1721467316177736
0.6123824176385613,motorway,80,Clear_Night,0.3575503933491399
3.21850822276382,tertiary,30,Evening_Rush,16.876141884471057
3.561731059785816,primary,50,Dry_OffPeak,3.285811958591219
0.254772109645646,tertiary,30,Morning_Rush,1.5932002853794927
4.68744000659408,secondary,40,Dry_OffPeak,6.8333608203651295
0.35465928989221485,secondary,40,Morning_Rush,0.6908755563688704
2.7523520429752457,tertiary,30,Clear_Night,4.780189889341165
3.5743965453094906,primary,50,Clear_Night,3.4219734917297284
4.36774870635582,secondary,40,Clear_Night,5.727764758339886
3.5990259674488967,primary,50,Monsoon_Rain,13.131674388007932
4.02846760704198,primary,50,Clear_Night,3.8667231015810826
1.76330594345975,secondary,40,Evening_Rush,6.815801201500962
4.09264305735791,tertiary,30,Clear_Night,6.741313995995112
0.49256274728490823,primary,50,Clear_Night,0.3074477338697798
4.484601614696586,secondary,40,Morning_Rush,15.130846535204618
2.7832026431533077,secondary,40,Morning_Rush,9.846012767940769
4.104759072816219,primary,50,Monsoon_Rain,14.719337525560617
2.316359594139671,primary,50,Monsoon_Rain,8.352321598130418
3.2535307064629726,residential,20,Evening_Rush,25.81329144487303
2.679373038586955,tertiary,30,Morning_Rush,12.279565334405696
3.6847886566011265,secondary,40,Morning_Rush,12.718534435490602
0.499986911949889,secondary,40,Dry_OffPeak,0.5101205633444607
0.3957252115537626,motorway,80,Monsoon_Rain,1.0626776995887062
1.3108058466497177,secondary,40,Morning_Rush,4.66221133601356
0.881768932554623,secondary,40,Morning_Rush,3.402412870029672
4.371739476301788,secondary,40,Dry_OffPeak,6.325957679649932
1.1741485380544172,primary,50,Clear_Night,0.9440558086961663
4.8817397535137435,motorway,80,Monsoon_Rain,11.30076940506411
1.7507893796784237,primary,50,Dry_OffPeak,2.2018324569592536
0.9923777868746265,residential,20,Morning_Rush,6.484919478957845
3.969522684998148,secondary,40,Clear_Night,5.286048849091578
3.3276680999542934,secondary,40,Evening_Rush,12.298525362461644
2.5411590106203814,motorway,80,Clear_Night,1.8384093076777297
2.8212813995943935,motorway,80,Evening_Rush,4.995413914809788
3.624088713534093,tertiary,30,Clear_Night,6.55285734824876
1.2194282325233639,secondary,40,Evening_Rush,4.137930216078869
4.982036188678036,secondary,40,Evening_Rush,19.89084139659344
4.876486494519237,primary,50,Dry_OffPeak,5.819130049418586
3.286595863099991,tertiary,30,Morning_Rush,14.97169994232446
1.0777580095528112,primary,50,Dry_OffPeak,1.3674682740504778
3.4331183879133276,primary,50,Dry_OffPeak,4.372502201159119
0.4537722039979617,secondary,40,Evening_Rush,1.4079513946597029
0.25019726080844973,primary,50,Morning_Rush,0.36422934976389226
1.3626461537049472,primary,50,Dry_OffPeak,1.8950173304910911
2.36685248802265,secondary,40,Dry_OffPeak,2.867341550574135
